timestamp,type,score,activity,details
34.0,ANOMALY,0.5005384504795074,fighting,"Violence detected, Aggressive behavior: fighting"
34.13333333333333,ANOMALY,0.4995962083339691,fighting,"Violence detected, Aggressive behavior: fighting"
34.266666666666666,ANOMALY,0.4989677667617798,fighting,"Violence detected, Aggressive behavior: fighting"
34.4,ANOMALY,0.49919942021369934,fighting,"Violence detected, Aggressive behavior: fighting"
34.53333333333333,ANOMALY,0.4991865992546082,fighting,"Violence detected, Aggressive behavior: fighting"
34.666666666666664,ANOMALY,0.49899176359176634,fighting,"Violence detected, Aggressive behavior: fighting"
34.8,ANOMALY,0.49936493039131163,fighting,"Violence detected, Aggressive behavior: fighting"
34.93333333333333,ANOMALY,0.49966936111450194,fighting,"Violence detected, Aggressive behavior: fighting"
35.06666666666667,ANOMALY,0.4999310195446014,fighting,"Violence detected, Aggressive behavior: fighting"
35.2,ANOMALY,0.4996932327747345,fighting,"Violence detected, Aggressive behavior: fighting"
35.333333333333336,ANOMALY,0.4990835666656494,fighting,"Violence detected, Aggressive behavior: fighting"
35.46666666666667,ANOMALY,0.49831928014755245,fighting,"Violence detected, Aggressive behavior: fighting"
35.6,ANOMALY,0.4981496214866638,fighting,"Violence detected, Aggressive behavior: fighting"
35.733333333333334,ANOMALY,0.4990123093128204,fighting,"Violence detected, Aggressive behavior: fighting"
35.86666666666667,ANOMALY,0.49878076314926145,fighting,"Violence detected, Aggressive behavior: fighting"
36.0,ANOMALY,0.49895464181900023,fighting,"Violence detected, Aggressive behavior: fighting"
36.13333333333333,ANOMALY,0.49931691884994506,fighting,"Violence detected, Aggressive behavior: fighting"
36.266666666666666,ANOMALY,0.4997680127620697,fighting,"Violence detected, Aggressive behavior: fighting"
36.4,ANOMALY,0.49886451959609984,fighting,"Violence detected, Aggressive behavior: fighting"
36.53333333333333,ANOMALY,0.4994666755199432,fighting,"Violence detected, Aggressive behavior: fighting"
36.666666666666664,ANOMALY,0.4984476864337921,fighting,"Violence detected, Aggressive behavior: fighting"
36.8,ANOMALY,0.4987977862358093,fighting,"Violence detected, Aggressive behavior: fighting"
36.93333333333333,ANOMALY,0.4977650463581085,fighting,"Violence detected, Aggressive behavior: fighting"
37.06666666666667,ANOMALY,0.4991809129714966,fighting,"Violence detected, Aggressive behavior: fighting"
37.2,ANOMALY,0.4989420175552368,fighting,"Violence detected, Aggressive behavior: fighting"
37.333333333333336,ANOMALY,0.498556512594223,fighting,"Violence detected, Aggressive behavior: fighting"
37.46666666666667,ANOMALY,0.4991095304489136,fighting,"Violence detected, Aggressive behavior: fighting"
38.13333333333333,ANOMALY,0.4993346750736236,fighting,"Violence detected, Aggressive behavior: fighting"
38.266666666666666,ANOMALY,0.49941991567611693,fighting,"Violence detected, Aggressive behavior: fighting"
38.666666666666664,ANOMALY,0.4986458837985992,fighting,"Violence detected, Aggressive behavior: fighting"
38.8,ANOMALY,0.49943795800209045,fighting,"Violence detected, Aggressive behavior: fighting"
38.93333333333333,ANOMALY,0.49818103909492495,fighting,"Violence detected, Aggressive behavior: fighting"
39.06666666666667,ANOMALY,0.49793270230293274,fighting,"Violence detected, Aggressive behavior: fighting"
39.2,ANOMALY,0.49812728762626646,fighting,"Violence detected, Aggressive behavior: fighting"
39.333333333333336,ANOMALY,0.4968548119068146,fighting,"Violence detected, Aggressive behavior: fighting"
39.46666666666667,ANOMALY,0.4967095792293549,fighting,"Violence detected, Aggressive behavior: fighting"
39.6,ANOMALY,0.49871179461479187,fighting,"Violence detected, Aggressive behavior: fighting"
39.733333333333334,ANOMALY,0.49864529371261596,fighting,"Violence detected, Aggressive behavior: fighting"
39.86666666666667,ANOMALY,0.4989881336688995,fighting,"Violence detected, Aggressive behavior: fighting"
